02/07-08:26:17.734315 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:26.816747 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:28.812400 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:30.974776 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:39.971921 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:42.166586 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:44.317199 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:53.313021 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:54.939699 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:26:57.439442 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:27:05.582655 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:27:08.055821 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:27:10.209990 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:27:19.390487 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:27.536029 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:29.540753 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:30.862473 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:40.117695 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:42.122276 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:52.865577 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:54.867712 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:46:56.872636 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:05.870434 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:08.122616 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:10.126322 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:19.147612 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:19.845631 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,B8:27:EB:F8:EE:9B,FF:FF:FF:FF:FF:FF,0x17E,,,,,,64,0,12809,368,114692,,,,
02/07-08:47:22.850323 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,B8:27:EB:F8:EE:9B,FF:FF:FF:FF:FF:FF,0x185,,,,,,64,0,17006,375,121860,,,,
02/07-08:47:38.716607 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:40.720649 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:42.725357 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:51.732790 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:53.736820 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:47:55.802608 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:04.675291 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:07.402387 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:09.407783 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:18.447049 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:19.640541 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:21.642328 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:30.649706 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:32.654736 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:35.290744 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:44.423704 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:46.433955 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:48.444967 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:57.514478 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:48:58.997571 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:49:00.606505 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:49:10.253793 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:49:12.265241 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:49:14.279080 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-08:51:54.172229 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,B8:27:EB:F8:EE:9B,FF:FF:FF:FF:FF:FF,0x17F,,,,,,64,0,45371,369,115716,,,,
02/07-09:06:01.625669 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:04.544839 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:05.761076 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:14.649717 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:16.684589 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:18.615681 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:27.672158 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:29.775809 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:31.746991 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:40.743662 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:42.964197 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:44.801739 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:53.625425 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:55.732695 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:06:57.680084 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:06.796950 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:08.826237 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:10.725094 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:19.624676 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:21.807844 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:23.803557 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:32.816926 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:07:34.822120 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:26:53.480899 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:13.078001 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:14.633197 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:16.658532 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:25.938725 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:27.940813 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:29.946530 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:38.932671 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:40.935842 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:42.865991 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:51.908388 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:53.996118 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:27:56.000603 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:05.012324 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:07.017041 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:09.197781 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:17.944779 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:20.188059 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:21.652515 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:31.259943 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:33.262232 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:35.266980 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
02/07-09:28:44.412204 ,1,527,8,"BAD-TRAFFIC same SRC/DST",UDP,0.0.0.0,68,255.255.255.255,67,F4:CB:52:F5:26:54,FF:FF:FF:FF:FF:FF,0x154,,,,,,64,0,0,326,71684,,,,
